Time,num_infected
106.5,8062
106.75,8238
107,8359
107.25,8486
107.5,8686
107.75,8789
108,8956
108.25,8986
108.5,9083
108.75,9263
109,9354
109.25,9408
109.5,9602
109.75,9745
110,9816
110.25,9849
110.5,10015
110.75,10157
111,10308
111.25,10384
111.5,10524
111.75,10629
112,10833
112.25,11007
112.5,11184
112.75,11327
113,11425
113.25,11543
113.5,11729
113.75,11907
114,12011
114.25,12153
114.5,12302
114.75,12434
115,12585
115.25,12709
115.5,12899
115.75,13024
116,13143
116.25,13269
116.5,13375
116.75,13509
117,13609
117.25,13733
117.5,13925
117.75,14143
118,14356
118.25,14443
118.5,14558
118.75,14681
119,14924
119.25,14987
119.5,15194
119.75,15299
120,15371
120.25,15603
120.5,15696
120.75,15857
121,16016
121.25,16253
121.5,16517
121.75,16726
122,16953
122.25,17044
122.5,17215
122.75,17296
123,17460
123.25,17579
123.5,17692
123.75,17894
124,18096
124.25,18200
124.5,18386
124.75,18583
125,18724
125.25,18961
125.5,19129
125.75,19418
126,19585
126.25,19768
126.5,19998
126.75,20141
127,20366
127.25,20572
127.5,20682
127.75,20831
128,21073
128.25,21236
128.5,21395
128.75,21640
129,21785
129.25,21802
129.5,21936
129.75,22289
130,22527
130.25,22757
130.5,22965
130.75,23145
131,23325
131.25,23517
131.5,23674
131.75,23870
132,24079
132.25,24317
132.5,24416
132.75,24613
133,24784
133.25,25033
133.5,25217
133.75,25420
134,25659
134.25,25869
134.5,26101
134.75,26330
135,26428
135.25,26672
135.5,26853
135.75,27029
136,27236
136.25,27425
136.5,27453
136.75,27619
137,27783
137.25,28048
137.5,28297
137.75,28544
138,28605
138.25,28761
138.5,28972
138.75,29190
139,29401
139.25,29571
139.5,29838
139.75,29960
140,30087
140.25,30273
140.5,30389
140.75,30567
141,30628
141.25,30826
141.5,30921
141.75,31070
142,31103
142.25,31286
142.5,31417
142.75,31563
143,31810
143.25,31986
143.5,32197
143.75,32252
144,32418
144.25,32657
144.5,32763
144.75,32878
145,32933
145.25,33004
145.5,33072
145.75,33268
146,33419
146.25,33428
146.5,33509
146.75,33541
147,33712
147.25,33782
147.5,33903
147.75,34001
148,34058
148.25,34170
148.5,34139
148.75,34102
149,34130
149.25,34263
149.5,34354
149.75,34424
150,34424
150.25,34464
150.5,34492
150.75,34499
151,34458
151.25,34534
151.5,34563
151.75,34666
152,34590
152.25,34610
152.5,34588
152.75,34548
153,34581
153.25,34558
153.5,34579
153.75,34576
154,34551
154.25,34534
154.5,34475
154.75,34443
155,34345
155.25,34339
155.5,34371
155.75,34342
156,34355
156.25,34264
156.5,34190
156.75,34175
157,34159
157.25,34096
157.5,34032
157.75,34031
158,33949
158.25,33878
158.5,33788
158.75,33649
159,33627
159.25,33585
159.5,33476
159.75,33451
160,33443
160.25,33384
160.5,33315
160.75,33206
161,33098
161.25,32985
161.5,32923
161.75,32694
162,32696
162.25,32529
162.5,32440
162.75,32265
163,32211
163.25,32141
163.5,31984
163.75,31835
164,31732
164.25,31584
164.5,31552
164.75,31351
165,31221
165.25,31147
165.5,31029
165.75,30892
166,30877
166.25,30752
166.5,30541
166.75,30420
167,30226
167.25,30081
167.5,29920
167.75,29719
168,29617
168.25,29403
168.5,29149
168.75,29002
169,28760
169.25,28593
169.5,28405
169.75,28256
170,28006
170.25,27795
170.5,27623
170.75,27465
171,27321
171.25,27210
171.5,27077
171.75,26897
172,26750
172.25,26566
172.5,26423
172.75,26181
173,25998
173.25,25885
173.5,25702
173.75,25508
174,25225
174.25,25038
174.5,24904
174.75,24750
175,24490
175.25,24306
175.5,24019
175.75,23782
176,23546
176.25,23281
176.5,23138
176.75,22964
177,22714
177.25,22571
177.5,22376
177.75,22214
178,22052
178.25,21775
178.5,21587
178.75,21451
179,21269
179.25,21155
179.5,20951
179.75,20792
180,20608
180.25,20327
180.5,20061
180.75,19824
181,19671
181.25,19516
181.5,19370
181.75,19184
182,18962
182.25,18753
182.5,18624
182.75,18395
183,18234
183.25,17996
183.5,17832
183.75,17616
184,17485
184.25,17346
184.5,17130
184.75,16959
185,16737
185.25,16575
185.5,16360
185.75,16157
186,16054
186.25,15819
186.5,15701
186.75,15513
187,15333
187.25,15169
187.5,14953
187.75,14765
188,14637
188.25,14458
188.5,14332
188.75,14182
189,14018
189.25,13838
189.5,13633
189.75,13522
190,13311
190.25,13207
190.5,13082
190.75,12913
191,12762
191.25,12630
191.5,12509
191.75,12338
192,12222
192.25,12062
192.5,11996
192.75,11850
193,11727
193.25,11592
193.5,11479
193.75,11372
194,11286
194.25,11200
194.5,11098
194.75,10998
195,10811
195.25,10699
195.5,10509
195.75,10383
196,10269
196.25,10200
196.5,10065
196.75,9929
197,9799
197.25,9705
197.5,9604
197.75,9481
198,9358
198.25,9297
198.5,9119
198.75,9030
199,8898
199.25,8797
199.5,8692
199.75,8638
200,8535
200.25,8367
200.5,8200
200.75,8090
201,8015
201.25,7909
201.5,7762
201.75,7655
202,7570
202.25,7489
202.5,7365
202.75,7259
203,7196
203.25,7091
203.5,7049
203.75,6942
204,6879
204.25,6799
204.5,6719
204.75,6654
205,6552
205.25,6476
205.5,6345
205.75,6229
206,6141
206.25,6097
206.5,6010
206.75,5938
207,5882
207.25,5803
207.5,5775
207.75,5681
208,5592
208.25,5536
208.5,5434
208.75,5393
209,5345
209.25,5245
209.5,5161
209.75,5067
210,5020
210.25,4947
210.5,4877
210.75,4824
211,4762
211.25,4706
211.5,4647
211.75,4584
212,4546
212.25,4514
212.5,4444
212.75,4375
213,4319
213.25,4249
213.5,4195
213.75,4127
214,4082
214.25,4028
214.5,3961
214.75,3930
215,3892
215.25,3871
215.5,3842
215.75,3791
216,3739
216.25,3676
216.5,3609
216.75,3570
217,3529
217.25,3514
217.5,3489
217.75,3429
218,3384
218.25,3364
218.5,3339
218.75,3272
219,3235
219.25,3150
219.5,3109
219.75,3107
220,3079
220.25,3082
220.5,3024
220.75,2990
221,2943
221.25,2905
221.5,2907
221.75,2859
222,2821
222.25,2780
222.5,2780
222.75,2739
223,2693
223.25,2670
223.5,2619
223.75,2628
224,2592
224.25,2563
224.5,2515
224.75,2477
225,2441
225.25,2389
225.5,2344
225.75,2357
226,2302
226.25,2266
226.5,2217
226.75,2184
227,2153
227.25,2141
227.5,2124
227.75,2105
228,2074
228.25,2045
228.5,2051
228.75,2031
229,1992
229.25,1964
229.5,1949
229.75,1905
230,1887
230.25,1855
230.5,1836
230.75,1822
231,1798
231.25,1778
231.5,1752
231.75,1731
232,1703
232.25,1672
232.5,1651
232.75,1625
233,1621
233.25,1618
233.5,1609
233.75,1574
234,1550
234.25,1518
234.5,1490
234.75,1470
235,1456
235.25,1410
235.5,1401
235.75,1400
236,1398
236.25,1393
236.5,1368
236.75,1355
237,1335
237.25,1334
237.5,1320
237.75,1304
238,1281
238.25,1257
238.5,1237
238.75,1227
239,1211
239.25,1181
239.5,1182
239.75,1153
240,1150
240.25,1134
240.5,1123
240.75,1100
241,1099
241.25,1081
241.5,1055
241.75,1029
242,997
242.25,991
242.5,988
242.75,976
243,956
243.25,946
243.5,921
243.75,921
244,906
244.25,884
244.5,860
244.75,854
245,824
245.25,829
245.5,800
245.75,798
246,780
246.25,776
246.5,761
246.75,762
247,754
247.25,749
247.5,739
247.75,727
248,713
248.25,707
248.5,698
248.75,691
249,692
249.25,681
249.5,672
249.75,674
250,660
250.25,657
250.5,645
250.75,647
251,643
251.25,624
251.5,615
251.75,622
252,626
252.25,608
252.5,602
252.75,597
253,599
253.25,587
253.5,569
253.75,565
254,561
254.25,551
254.5,536
254.75,537
255,531
255.25,522
255.5,529
255.75,509
256,492
256.25,500
256.5,496
256.75,486
257,482
257.25,481
257.5,478
257.75,458
258,454
258.25,442
258.5,435
258.75,423
259,426
259.25,421
259.5,408
259.75,401
260,401
260.25,401
260.5,394
260.75,385
261,387
261.25,380
261.5,385
261.75,380
262,367
262.25,364
262.5,352
262.75,346
263,350
263.25,339
263.5,340
263.75,327
264,327
264.25,315
264.5,309
264.75,314
265,303
265.25,294
265.5,289
265.75,284
266,282
266.25,280
266.5,273
266.75,275
267,270
267.25,267
267.5,251
267.75,243
268,245
268.25,238
268.5,229
268.75,220
269,212
269.25,206
269.5,199
269.75,206
270,203
270.25,193
270.5,182
270.75,179
271,179
271.25,176
271.5,177
271.75,166
272,161
272.25,160
272.5,156
272.75,150
273,151
273.25,148
273.5,146
273.75,138
274,139
274.25,135
274.5,130
274.75,127
275,124
275.25,132
275.5,129
275.75,129
276,120
276.25,116
276.5,118
276.75,122
277,123
277.25,117
277.5,116
277.75,117
278,115
278.25,113
278.5,116
278.75,116
279,120
279.25,116
279.5,116
279.75,111
280,107
280.25,105
280.5,100
280.75,95
281,94
281.25,96
281.5,96
281.75,93
282,95
282.25,94
282.5,94
282.75,90
283,94
283.25,93
283.5,92
283.75,91
284,91
284.25,88
284.5,87
284.75,80
285,82
285.25,82
285.5,81
285.75,80
286,78
286.25,76
286.5,79
286.75,82
287,74
287.25,69
287.5,66
287.75,66
288,63
288.25,65
288.5,66
288.75,67
289,64
289.25,59
289.5,57
289.75,53
290,52
290.25,49
290.5,49
290.75,49
291,45
291.25,44
291.5,44
291.75,43
292,44
292.25,43
292.5,41
292.75,45
293,44
293.25,44
293.5,44
293.75,42
294,42
294.25,43
294.5,43
294.75,41
295,43
295.25,44
295.5,43
295.75,43
296,43
296.25,43
296.5,43
296.75,41
297,40
297.25,38
297.5,38
297.75,39
298,38
298.25,36
298.5,35
298.75,36
299,35
299.25,36
299.5,35
299.75,37
300,34
300.25,35
300.5,31
300.75,33
301,28
301.25,28
301.5,27
301.75,29
302,27
302.25,28
302.5,27
302.75,25
303,26
303.25,26
303.5,23
303.75,23
304,24
304.25,21
304.5,22
304.75,22
305,22
305.25,20
305.5,19
305.75,19
306,19
306.25,19
306.5,22
306.75,21
307,21
307.25,20
307.5,20
307.75,21
308,20
308.25,19
308.5,19
308.75,19
309,21
309.25,20
309.5,19
309.75,18
310,18
310.25,18
310.5,19
310.75,19
311,18
311.25,19
311.5,18
311.75,15
312,15
312.25,16
312.5,16
312.75,14
313,14
313.25,14
313.5,15
313.75,16
314,16
314.25,16
314.5,18
314.75,17
315,14
315.25,14
315.5,14
315.75,12
316,11
316.25,12
316.5,13
316.75,12
317,12
317.25,11
317.5,13
317.75,8
318,7
318.25,6
318.5,7
318.75,7
319,6
319.25,6
319.5,5
319.75,5
320,5
320.25,4
320.5,3
320.75,3
321,3
321.25,3
321.5,4
321.75,4
322,4
322.25,5
322.5,6
322.75,5
323,5
323.25,5
323.5,4
323.75,4
324,4
324.25,3
324.5,2
324.75,2
325,3
325.25,3
325.5,3
325.75,3
326,2
326.25,2
326.5,3
326.75,3
327,3
327.25,4
327.5,4
327.75,3
328,3
328.25,3
328.5,3
328.75,4
329,4
329.25,4
329.5,4
329.75,4
330,4
330.25,3
330.5,2
330.75,2
331,2
331.25,2
331.5,2
331.75,2
332,2
332.25,2
332.5,2
332.75,1
333,1
333.25,1
333.5,0
333.75,0
334,0
334.25,0
334.5,0
334.75,0
335,0
335.25,0
335.5,0
335.75,0
336,0
336.25,0
336.5,0
336.75,0
337,0
337.25,0
337.5,0
337.75,0
338,0
338.25,0
338.5,1
338.75,1
339,0
339.25,0
339.5,0
339.75,0
340,1
340.25,0
340.5,0
340.75,0
341,0
341.25,0
341.5,0
341.75,0
342,0
342.25,0
342.5,0
342.75,0
343,0
343.25,0
343.5,0
343.75,0
344,0
344.25,0
344.5,0
344.75,0
345,0
345.25,0
345.5,0
345.75,0
346,0
346.25,0
346.5,0
346.75,0
347,0
347.25,0
347.5,0
347.75,0
348,0
348.25,0
348.5,0
348.75,0
349,0
349.25,0
349.5,0
349.75,0
350,0
350.25,0
350.5,0
350.75,0
351,0
351.25,0
351.5,0
351.75,0
352,0
352.25,0
352.5,0
352.75,0
353,0
353.25,0
353.5,0
353.75,0
354,0
354.25,0
354.5,0
354.75,0
355,0
355.25,0
355.5,0
355.75,0
356,0
356.25,0
356.5,0
356.75,0
357,0
357.25,0
357.5,0
357.75,0
358,0
358.25,0
358.5,0
358.75,0
359,0
359.25,0
359.5,0
359.75,0
360,0
360.25,0
360.5,0
360.75,0
361,0
361.25,0
361.5,0
361.75,0
362,0
362.25,0
362.5,0
362.75,0
363,0
363.25,0
363.5,0
363.75,0
364,0
364.25,0
364.5,0
364.75,0
365,0
365.25,0
365.5,0
365.75,0
366,0
366.25,0
366.5,0
366.75,0
367,0
367.25,0
367.5,0
367.75,0
368,0
368.25,0
368.5,0
368.75,0
369,0
369.25,0
369.5,0
369.75,0
370,0
370.25,0
370.5,0
370.75,0
371,0
371.25,0
371.5,0
371.75,0
372,0
372.25,0
372.5,0
372.75,0
373,0
373.25,0
373.5,0
373.75,0
374,0
374.25,0
374.5,0
374.75,0
375,0
375.25,0
375.5,0
375.75,0
376,0
376.25,0
376.5,0
376.75,0
377,0
377.25,0
377.5,0
377.75,0
378,0
378.25,0
378.5,0
378.75,0
379,0
379.25,0
379.5,0
379.75,0
380,0
380.25,0
380.5,0
380.75,0
381,0
381.25,0
381.5,0
381.75,0
382,0
382.25,0
382.5,0
382.75,0
383,0
383.25,0
383.5,0
383.75,0
384,0
384.25,0
384.5,0
384.75,0
385,0
385.25,0
385.5,0
385.75,0
386,0
386.25,0
386.5,0
386.75,0
387,0
387.25,0
387.5,0
387.75,0
388,0
388.25,0
388.5,0
388.75,0
389,0
389.25,0
389.5,0
389.75,0
390,0
390.25,0
390.5,0
390.75,0
391,0
391.25,0
391.5,0
391.75,0
392,0
392.25,0
392.5,0
392.75,0
393,0
393.25,0
393.5,0
393.75,0
394,0
394.25,0
394.5,0
394.75,0
395,0
395.25,0
395.5,0
395.75,0
396,0
396.25,0
396.5,0
396.75,0
397,0
397.25,0
397.5,0
397.75,0
398,0
398.25,0
398.5,0
398.75,0
399,0
399.25,0
399.5,0
399.75,0
400,0
400.25,0
400.5,0
400.75,0
401,0
401.25,0
401.5,0
401.75,0
402,0
402.25,0
402.5,0
402.75,0
403,0
403.25,0
403.5,0
403.75,0
404,0
404.25,0
404.5,0
404.75,0
405,0
405.25,0
405.5,0
405.75,0
406,0
406.25,0
406.5,0
406.75,0
407,0
407.25,0
407.5,0
407.75,0
408,0
408.25,0
408.5,0
408.75,0
409,0
409.25,0
409.5,0
409.75,0
410,0
410.25,0
410.5,0
410.75,0
411,0
411.25,0
411.5,0
411.75,0
412,0
412.25,0
412.5,0
412.75,0
413,0
413.25,0
413.5,0
413.75,0
414,0
414.25,0
414.5,0
414.75,0
415,0
415.25,0
415.5,0
415.75,0
416,0
416.25,0
416.5,0
416.75,0
417,0
417.25,0
417.5,0
417.75,0
418,0
418.25,0
418.5,0
418.75,0
419,0
419.25,0
419.5,0
419.75,0
420,0
420.25,0
420.5,0
420.75,0
421,0
421.25,0
421.5,0
421.75,0
422,0
422.25,0
422.5,0
422.75,0
423,0
423.25,0
423.5,0
423.75,0
424,0
424.25,0
424.5,0
424.75,0
425,0
425.25,0
425.5,0
425.75,0
426,0
426.25,0
426.5,0
426.75,0
427,0
427.25,0
427.5,0
427.75,0
428,0
428.25,0
428.5,0
428.75,0
429,0
429.25,0
429.5,0
429.75,0
430,0
430.25,0
430.5,0
430.75,0
431,0
431.25,0
431.5,0
431.75,0
432,0
432.25,0
432.5,0
432.75,0
433,0
433.25,0
433.5,0
433.75,0
434,0
434.25,0
434.5,0
434.75,0
435,0
435.25,0
435.5,0
435.75,0
436,0
436.25,0
436.5,0
436.75,0
437,0
437.25,0
437.5,0
437.75,0
438,0
438.25,0
438.5,0
438.75,0
439,0
439.25,0
439.5,0
439.75,0
440,0
440.25,0
440.5,0
440.75,0
441,0
441.25,0
441.5,0
441.75,0
442,0
442.25,0
442.5,0
442.75,0
443,0
443.25,0
443.5,0
443.75,0
444,0
444.25,0
444.5,0
444.75,0
445,0
445.25,0
445.5,0
445.75,0
446,0
446.25,0
446.5,0
446.75,0
447,0
447.25,0
447.5,0
447.75,0
448,0
448.25,0
448.5,0
448.75,0
449,0
449.25,0
449.5,0
449.75,0
450,0
450.25,0
450.5,0
450.75,0
451,0
451.25,0
451.5,0
451.75,0
452,0
452.25,0
452.5,0
452.75,0
453,0
453.25,0
453.5,0
453.75,0
454,0
454.25,0
454.5,0
454.75,0
455,0
455.25,0
455.5,0
455.75,0
456,0
456.25,0
456.5,0
456.75,0
457,0
457.25,0
457.5,0
457.75,0
458,0
458.25,0
458.5,0
458.75,0
459,0
459.25,0
459.5,0
459.75,0
460,0
460.25,0
460.5,0
460.75,0
461,0
461.25,0
461.5,0
461.75,0
462,0
462.25,0
462.5,0
462.75,0
463,0
463.25,0
463.5,0
463.75,0
464,0
464.25,0
464.5,0
464.75,0
465,0
465.25,0
465.5,0
465.75,0
466,0
466.25,0
466.5,0
466.75,0
467,0
467.25,0
467.5,0
467.75,0
468,0
468.25,0
468.5,0
468.75,0
469,0
469.25,0
469.5,0
469.75,0
470,0
470.25,0
470.5,0
470.75,0
471,0
471.25,0
471.5,0
471.75,0
472,0
472.25,0
472.5,0
472.75,0
473,0
473.25,0
473.5,0
473.75,0
474,0
474.25,0
474.5,0
474.75,0
475,0
475.25,0
475.5,0
475.75,0
476,0
476.25,0
476.5,0
476.75,0
477,0
477.25,0
477.5,0
477.75,0
478,0
478.25,0
478.5,0
478.75,0
479,0
479.25,0
479.5,0
479.75,0
480,0
480.25,0
480.5,0
480.75,0
481,0
481.25,0
481.5,0
481.75,0
482,0
482.25,0
482.5,0
482.75,0
483,0
483.25,0
483.5,0
483.75,0
484,0
484.25,0
484.5,0
484.75,0
485,0
485.25,0
485.5,0
485.75,0
486,0
486.25,0
486.5,0
486.75,0
487,0
487.25,0
487.5,0
487.75,0
488,0
488.25,0
488.5,0
488.75,0
489,0
489.25,0
489.5,0
489.75,0
490,0
490.25,0
490.5,0
490.75,0
491,0
491.25,0
491.5,0
491.75,0
492,0
492.25,0
492.5,0
492.75,0
493,0
493.25,0
493.5,0
493.75,0
494,0
494.25,0
494.5,0
494.75,0
495,0
495.25,0
495.5,0
495.75,0
496,0
496.25,0
496.5,0
496.75,0
497,0
497.25,0
497.5,0
497.75,0
498,0
498.25,0
498.5,0
498.75,0
499,0
499.25,0
499.5,0
499.75,0
500,0
500.25,0
500.5,0
500.75,0
501,0
501.25,0
501.5,0
501.75,0
502,0
502.25,0
502.5,0
502.75,0
503,0
503.25,0
503.5,0
503.75,0
504,0
504.25,0
504.5,0
504.75,0
505,0
505.25,0
505.5,0
505.75,0
506,0
506.25,0
506.5,0
506.75,0
507,0
507.25,0
507.5,0
507.75,0
508,0
508.25,0
508.5,0
508.75,0
509,0
509.25,0
509.5,0
509.75,0
510,0
510.25,0
510.5,0
510.75,0
511,0
511.25,0
511.5,0
511.75,0
512,0
512.25,0
512.5,0
512.75,0
513,0
513.25,0
513.5,0
513.75,0
514,0
514.25,0
514.5,0
514.75,0
515,0
515.25,0
515.5,0
515.75,0
516,0
516.25,0
516.5,0
516.75,0
517,0
517.25,0
517.5,0
517.75,0
518,0
518.25,0
518.5,0
518.75,0
519,0
519.25,0
519.5,0
519.75,0
520,0
520.25,0
520.5,0
520.75,0
521,0
521.25,0
521.5,0
521.75,0
522,0
522.25,0
522.5,0
522.75,0
523,0
523.25,0
523.5,0
523.75,0
524,0
524.25,0
524.5,0
524.75,0
525,0
525.25,0
525.5,0
525.75,0
526,0
526.25,0
526.5,0
526.75,0
527,0
527.25,0
527.5,0
527.75,0
528,0
528.25,0
528.5,0
528.75,0
529,0
529.25,0
529.5,0
529.75,0
530,0
530.25,0
530.5,0
530.75,0
531,0
531.25,0
531.5,0
531.75,0
532,0
532.25,0
532.5,0
532.75,0
533,0
533.25,0
533.5,0
533.75,0
534,0
534.25,0
534.5,0
534.75,0
535,0
535.25,0
535.5,0
535.75,0
536,0
536.25,0
536.5,0
536.75,0
537,0
537.25,0
537.5,0
537.75,0
538,0
538.25,0
538.5,0
538.75,0
539,0
539.25,0
539.5,0
539.75,0
540,0
540.25,0
540.5,0
540.75,0
541,0
541.25,0
541.5,0
541.75,0
542,0
542.25,0
542.5,0
542.75,0
543,0
543.25,0
543.5,0
543.75,0
544,0
544.25,0
544.5,0
544.75,0
545,0
545.25,0
545.5,0
545.75,0
546,0
546.25,0
546.5,0
546.75,0
547,0
547.25,0
547.5,0
547.75,0
548,0
548.25,0
548.5,0
548.75,0
549,0
549.25,0
549.5,0
549.75,0
550,0
550.25,0
550.5,0
550.75,0
551,0
551.25,0
551.5,0
551.75,0
552,0
552.25,0
552.5,0
552.75,0
553,0
553.25,0
553.5,0
553.75,0
554,0
554.25,0
554.5,0
554.75,0
555,0
555.25,0
555.5,0
555.75,0
556,0
556.25,0
556.5,0
556.75,0
557,0
557.25,0
557.5,0
557.75,0
558,0
558.25,0
558.5,0
558.75,0
559,0
559.25,0
559.5,0
559.75,0
560,0
560.25,0
560.5,0
560.75,0
561,0
561.25,0
561.5,0
561.75,0
562,0
562.25,0
562.5,0
562.75,0
563,0
563.25,0
563.5,0
563.75,0
564,0
564.25,0
564.5,0
564.75,0
565,0
565.25,0
565.5,0
565.75,0
566,0
566.25,0
566.5,0
566.75,0
567,0
567.25,0
567.5,0
567.75,0
568,0
568.25,0
568.5,0
568.75,0
569,0
569.25,0
569.5,0
569.75,0
570,0
570.25,0
570.5,0
570.75,0
571,0
571.25,0
571.5,0
571.75,0
572,0
572.25,0
572.5,0
572.75,0
573,0
573.25,0
573.5,0
573.75,0
574,0
574.25,0
574.5,0
574.75,0
575,0
575.25,0
575.5,0
575.75,0
576,0
576.25,0
576.5,0
576.75,0
577,0
577.25,0
577.5,0
577.75,0
578,0
578.25,0
578.5,0
578.75,0
579,0
579.25,0
579.5,0
579.75,0
580,0
580.25,0
580.5,0
580.75,0
581,0
581.25,0
581.5,0
581.75,0
582,0
582.25,0
582.5,0
582.75,0
583,0
583.25,0
583.5,0
583.75,0
584,0
584.25,0
584.5,0
584.75,0
585,0
585.25,0
585.5,0
585.75,0
586,0
586.25,0
586.5,0
586.75,0
587,0
587.25,0
587.5,0
587.75,0
588,0
588.25,0
588.5,0
588.75,0
589,0
589.25,0
589.5,0
589.75,0
590,0
590.25,0
590.5,0
590.75,0
591,0
591.25,0
591.5,0
591.75,0
592,0
592.25,0
592.5,0
592.75,0
593,0
593.25,0
593.5,0
593.75,0
594,0
594.25,0
594.5,0
594.75,0
595,0
595.25,0
595.5,0
595.75,0
596,0
596.25,0
596.5,0
596.75,0
597,0
597.25,0
597.5,0
597.75,0
598,0
598.25,0
598.5,0
598.75,0
599,0
599.25,0
599.5,0
599.75,0
