Time,num_fatalities
0,0
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,0
6.25,0
6.5,0
6.75,0
7,0
7.25,0
7.5,0
7.75,0
8,0
8.25,0
8.5,0
8.75,0
9,0
9.25,0
9.5,0
9.75,0
10,0
10.25,0
10.5,0
10.75,0
11,0
11.25,0
11.5,0
11.75,0
12,0
12.25,0
12.5,0
12.75,0
13,0
13.25,0
13.5,0
13.75,0
14,0
14.25,0
14.5,0
14.75,0
15,0
15.25,0
15.5,0
15.75,0
16,0
16.25,0
16.5,0
16.75,0
17,0
17.25,0
17.5,0
17.75,0
18,0
18.25,0
18.5,0
18.75,0
19,0
19.25,0
19.5,0
19.75,0
20,0
20.25,0
20.5,0
20.75,0
21,0
21.25,0
21.5,0
21.75,0
22,0
22.25,0
22.5,0
22.75,1
23,1
23.25,1
23.5,1
23.75,1
24,1
24.25,1
24.5,1
24.75,1
25,1
25.25,1
25.5,1
25.75,1
26,1
26.25,1
26.5,1
26.75,1
27,1
27.25,1
27.5,1
27.75,1
28,1
28.25,1
28.5,1
28.75,1
29,1
29.25,1
29.5,1
29.75,1
30,1
30.25,1
30.5,1
30.75,1
31,1
31.25,1
31.5,1
31.75,1
32,1
32.25,1
32.5,1
32.75,1
33,1
33.25,1
33.5,1
33.75,1
34,1
34.25,1
34.5,1
34.75,1
35,1
35.25,1
35.5,1
35.75,1
36,1
36.25,1
36.5,1
36.75,1
37,1
37.25,1
37.5,1
37.75,1
38,1
38.25,1
38.5,1
38.75,1
39,1
39.25,1
39.5,1
39.75,1
40,1
40.25,1
40.5,1
40.75,1
41,1
41.25,1
41.5,1
41.75,1
42,1
42.25,1
42.5,1
42.75,1
43,1
43.25,1
43.5,1
43.75,1
44,1
44.25,1
44.5,1
44.75,1
45,1
45.25,1
45.5,2
45.75,2
46,2
46.25,2
46.5,2
46.75,2
47,2
47.25,3
47.5,4
47.75,4
48,4
48.25,4
48.5,4
48.75,4
49,4
49.25,4
49.5,4
49.75,4
50,4
50.25,4
50.5,4
50.75,4
51,4
51.25,4
51.5,4
51.75,4
52,4
52.25,4
52.5,4
52.75,4
53,5
53.25,5
53.5,5
53.75,5
54,5
54.25,5
54.5,5
54.75,5
55,5
55.25,6
55.5,6
55.75,6
56,6
56.25,6
56.5,6
56.75,6
57,6
57.25,6
57.5,6
57.75,6
58,6
58.25,6
58.5,6
58.75,7
59,7
59.25,7
59.5,7
59.75,7
60,8
60.25,9
